,DateTime,Tweet_Id,Tweet,User_Id,Retweet,Location,Label,Country
0,08-01-2022 10:51,1.47977E+18,Any action take on people who inject Covishield instead of Covaxin,35375606,0,,Weakly_Positive,
1,08-01-2022 10:47,1.47977E+18,Thank you sir Very useful Is 39 week mandate for both covishield amp covaxin I couldn t get that info,2083991,0,,Weakly_Positive,
2,08-01-2022 10:38,1.47976E+18,Another one,1.32938E+18,3, India,Neutral,
3,08-01-2022 10:31,1.47976E+18,remember when adar poonawala sue a covishield trial participant amp his family rs 100 crore for tal,17667626,0,,Neutral,
4,08-01-2022 10:29,1.47976E+18,A person I know miss his 2nd dose of Covishield which be schedule between 19th October to 16th November 2021 What ca,7.94971E+17,1,,Neutral,
5,08-01-2022 10:25,1.47976E+18,Covid Vaccination session for 10 01 2022 in PN ward List attach COVISHIELD AND COVAXIN Age Group Mentioned in li,1.14064E+18,1,"Mumbai, India",Neutral,
6,08-01-2022 10:21,1.47976E+18,One study show decent increase in antibody when Covishield and Covaxin be administer a mixe,2520245233,0,"Visakhapatnam, India. ",Weakly_Positive,
7,08-01-2022 10:18,1.47976E+18,Make sure all the test be make use Omisure test kit Also what percent,2695241174,0,India,Highly_Positive,
8,08-01-2022 10:10,1.47976E+18,Those who take one dose of Covishield and another dose of Covaxin,1.37548E+18,0,,Neutral,
9,08-01-2022 09:54,1.47975E+18,You too take care of yourself I take the 2nd dose of Covishield in Kuchinda On 8th of jan 2022,4834540726,0,,Neutral,
10,08-01-2022 09:51,1.47975E+18,Covishield be just put the dummy virus so it s immunity be naturally less but fucker make business an,41885310,0,"मुंबई, भारत",Highly_Negative,
11,08-01-2022 09:48,1.47975E+18,Yes much effective then covishield,41885310,0,"मुंबई, भारत",Highly_Positive,
12,08-01-2022 09:44,1.47975E+18,Sessions for 10 01 2022 CVC BDBA Kandivali Covishield 400 18 plus age group Appointment 120 1st dose 40 2nd do,1.14064E+18,1,Mumbai,Neutral,
13,08-01-2022 09:40,1.47975E+18,Covishield Covaxin isn t approve in many country So this be well for Qatar visit etc WC ethaanaayille,1.31791E+18,0,,Highly_Positive,
14,08-01-2022 09:38,1.47975E+18,Covishield or covaxin,1.36193E+18,0,"Kerala, India",Neutral,
15,08-01-2022 09:32,1.47975E+18,2nd dose of covishield vaccine in Hadapsar area plz suggest free vaccination centre t,3197062501,0,,Weakly_Positive,
16,08-01-2022 09:20,1.47974E+18,Double vaccinate hun Covishield,4732873536,0,"New Delhi, India",Neutral,
17,08-01-2022 09:05,1.47974E+18,How to book for the booster dose of Covishield,8.31068E+17,1,"New Delhi, India",Neutral,
18,08-01-2022 08:57,1.47974E+18,Vaccine centre s in Trichy be deny first dose Covaxin to people cite doctor s a,2300733594,0,"Trichy, India",Weakly_Positive,
19,08-01-2022 08:46,1.47974E+18,Bein si AstraZeneca Vaxzevria Covishield et Johnson amp Johnson ne sont pa ses arn,595579837,0,,Neutral,
20,08-01-2022 08:41,1.47974E+18,When Covishield have not be approve for 15 18 age group how can the staff at adminis,39211877,24,t.me/awakenindiamovement,Neutral,
21,08-01-2022 08:37,1.47973E+18,ps me too Covishield 2 shot,1.43807E+18,0,in bangtan's heart😁🇮🇳,Neutral,
22,08-01-2022 08:26,1.47973E+18,Article highlight the pain of Venugopalan Govindan who lose his daughter Karunya 20 to multis,833311164,6,t.me/awakenindiamovement,Neutral,
23,08-01-2022 08:21,1.47973E+18,Sorry for the inconvenience,228695647,0,"Chennai, Tamilnadu",Weakly_Negative,
24,08-01-2022 08:11,1.47973E+18,Do something for covaxin approval in Germany At least tell u frankly you be so in,2541328645,0,Europe,Highly_Negative,
25,08-01-2022 08:11,1.47973E+18,No need for new registration for precaution dose of COVID19 vaccine say Union health ministry Eligible citizen,1.20504E+18,1,"उत्तर प्रदेश, भारत",Weakly_Positive,
26,08-01-2022 08:11,1.47973E+18,No need for new registration for precaution dose of COVID19 vaccine Eligible citizen can directly book an appoint,1.10174E+18,1,"उत्तर प्रदेश, भारत",Weakly_Positive,
27,08-01-2022 08:11,1.47973E+18,omg be it covaccine or covishield O,1.44569E+18,0,any prns 17 Desi ,Neutral,
28,08-01-2022 08:09,1.47973E+18,Yep Fully vaccinate with covishield but still positive with fever cold cough,1.04031E+18,0,,Highly_Negative,
29,08-01-2022 08:06,1.47973E+18,Those who be vaccinate with Covaxin will be administer an additional Covaxin dose,50279781,2,India,Neutral,
30,08-01-2022 08:02,1.47973E+18,Covaxin or covishield which one be well vaccine Help,436062285,0,,Neutral,
