,DateTime,Tweet_Id,Tweet,User_Id,Retweet,Location,Label,Country
0,2022-01-09 12:46:06,1480158940247769088,Fact check Reuters board member and former CEO James Smith also work for Pfizer True or False,1232003748886700032,0,"Bedfordshire, UK. ",Highly_Negative,
1,2022-01-09 12:45:54,1480158892457967621,According to this Pfizer article influenza mutate 4x faster,1305532039286923265,0,Europe,Neutral,
2,2022-01-09 12:45:44,1480158851613835265,damn girl be your name Pfizer Because you just make my heart stop,2809377584,5,"Virginia Beach, VA",Neutral,
3,2022-01-09 12:44:57,1480158652854009856,I have Pfizer first two Think it be only 30 milligram I can have 100 or 50 milli Moderna booster I think 50 be enough,1311762504,0,Somerset UK / ,Weakly_Positive,
4,2022-01-09 12:44:45,1480158602870640640,Yeah that Pfizer fatigue be other Level If that be a glimpse of how Covid sufferer feel I wil,138751912,0,Trinidad & Tobago,Highly_Negative,
5,2022-01-09 12:44:32,1480158549191782403,The most comprehensive takedown of the Pfizer vaccine It s 38 minute of verifiable data Clear and non partisan Made me,1432031941596000256,11,AWAY from Cancel Culture!  😜,Weakly_Positive,
6,2022-01-09 12:44:23,1480158509887016960,BREAKING Pfizer s Own Data Shows Its Vaccines Should Not Have Been Released Canadian Experts,1081354623947100160,1,"New Cuba, Ontario",Highly_Positive,
7,2022-01-09 12:44:22,1480158505050984453,I have a sore arm tiredness for a few day but no other reaction Was AZ x2 Pfizer booster,41586325,0,화이팅!,Highly_Negative,
8,2022-01-09 12:44:14,1480158473245671426,Pfizer risk for Covid vaccine for 5 11 year old,128513101,0,,Weakly_Positive,
9,2022-01-09 12:44:13,1480158469080633344,1 Emergency use authorisation do not mean they be experimental They ha,1274896741754523648,0,"England, United Kingdom",Weakly_Positive,
10,2022-01-09 12:44:00,1480158413581656069,Can I ask why you trust Yeadon so much for COVID I formation He work a middle management at Pfize,203988193,0,United Kingdom,Weakly_Positive,
11,2022-01-09 12:43:55,1480158393390321664,Do you think he should leave the profession Look I m triple jabbed I h,431975134,0,Nowhere,Neutral,
12,2022-01-09 12:43:51,1480158374897586176,Actually no we don t Flu viruses mutate much fast than corona virus,1305532039286923265,0,Europe,Weakly_Positive,
13,2022-01-09 12:43:50,1480158369772093442,LOL okay Thanks Pfizer There be no evidence of pandemic mass formation psychosis accord to Reuters and The A,281580017,2,Eastern Europe,Highly_Positive,
14,2022-01-09 12:43:38,1480158321344667650,Reuters CEO be a Pfizer board member LoL,407464670,0,"Florida, USA",Highly_Positive,
15,2022-01-09 12:43:27,1480158274049695744,I suppose this be a socialist website Typical fascist conspiracy theory nut job Trying to gaslight peopl,1157657631189798912,0,,Highly_Negative,
16,2022-01-09 12:43:17,1480158233821995010,Everybody know the jab don t stop you spread or get Covid yet people keep get booster,195626251,0,,Neutral,
17,2022-01-09 12:43:14,1480158221939593220,Having Covid be the best vaccination especially see a Pfizer doesn t really work,1294407356,0,,Weakly_Positive,
18,2022-01-09 12:43:07,1480158193309388801,FYI Maddie describe the severity of the pain to her mother a it feel like my heart be be rip out through my neck,872385970561323009,1,East Sussex,Neutral,
19,2022-01-09 12:43:05,1480158181489885185,The mRNA narrative fall to dust In May of 21 the EU buy 1 8 BILLION dos of the Pfizer ClotShot 4 dos per man woma,23183433,1,,Neutral,
20,2022-01-09 12:42:47,1480158107846131713,Ye get 2nd dose pfizer tomorrow lmao,1276549521388875776,0,,Weakly_Positive,
21,2022-01-09 12:42:34,1480158052007530496,Hey don t you think you should make it public knowledge in your fact check that your CEO Jim Smith,1232003748886700032,0,"Bedfordshire, UK. ",Neutral,
22,2022-01-09 12:42:32,1480158043392385027,Mike Yeadon be a former Vice President of Pfizer Mainstream gon na cancel this guy hard,1025967921472786432,13,United Cuckdom,Highly_Negative,
23,2022-01-09 12:42:18,1480157986844811268,This be very informative,1441289907054415877,0,,Weakly_Positive,
24,2022-01-09 12:42:15,1480157972802146307,Hang on After the bushfires we be at the front of the queue then it wasn t a race somewhere in bet,254515782,0,over there 👉 ,Neutral,
25,2022-01-09 12:41:51,1480157870914215936,The author appear to believe finding be inherently good Circulating Exosomes with COVID Spike Protein Are Induced by BN,489295715,155,,Highly_Positive,
26,2022-01-09 12:41:41,1480157830829293569,The Pfizer Inoculations Do More Harm Than Good Watch this especially for the kid,121553450,0,Tyrone,Weakly_Positive,
27,2022-01-09 12:41:40,1480157828031692800,We don t only have Pfizer here I get 3 different vaccine,1305756250936946688,0,Hamburg,Neutral,
28,2022-01-09 12:41:34,1480157801712390145,Damn I m the only pfizer chief leave out of u 3 I have a 3rd pfizer lol,27051271,0,,Weakly_Positive,
29,2022-01-09 12:41:31,1480157787342704641,Earliest Kids Clinic date Montague Clinic 2022 01 10 Pfizer Age 5 11 21 available Charlottetown Clinic 2022 01,1390399136315359238,1,Prince Edward Island,Weakly_Positive,
30,2022-01-09 12:41:24,1480157757718335497,Breaking Federal judge order FDA to quickly release all Pfizer vaccine via,10228272,0,UK ,Weakly_Positive,
31,2022-01-09 12:41:16,1480157724952473600,It s the same thing Comirnaty be just the brand name it,1189563992341131267,0,USA,Neutral,
32,2022-01-09 12:41:14,1480157718841339914,I get Pfizer Pfizer Moderna All I do 3rd time around be to go to Moderna s website to find where it,18490726,0,"South Dakota, USA",Neutral,
33,2022-01-09 12:41:05,1480157681075826696,Covid 19 Lies Pfizer Chief Scientist Jan 2022 Dr Mike Yeadon via,10228272,0,,Neutral,
34,2022-01-09 12:40:47,1480157603263090692,Is it yeadon claim to be ex CEO of Pfizer,259885204,0,United Kingdom,Neutral,
35,2022-01-09 12:40:44,1480157592471154696,I appreciate the fe,19768310,0,,Neutral,
36,2022-01-09 12:40:31,1480157537135521792,I m look for some fan Can you follow me,900021957424447488,0,"London, England",Neutral,
37,2022-01-09 12:40:26,1480157517196021765,It do attack the White penis but it be already dead or die anyway so they still DGAF Pfizer have the receipt on,16582131,111,,Highly_Negative,
38,2022-01-09 12:40:23,1480157502004211714,Israel report 62 141 new COVID19 case so far in January after TRIPLE VACCINATED launch Omicron Testbed for Pfi,59633402,3,"Ontario, CA",Weakly_Positive,
39,2022-01-09 12:40:15,1480157471968673795,The onus be on the vaccine manufacturer to prove it be safe Not the,1419063026901155840,0,,Highly_Positive,
40,2022-01-09 12:40:03,1480157419275702274,Cristal clear NOT,39181447,0,België,Weakly_Positive,
41,2022-01-09 12:39:50,1480157363223080961,Wasn t the Reuters chairman James Smith a major investor and Board member of Pfizer,37491797,0,NYC,Weakly_Positive,
42,2022-01-09 12:39:38,1480157316662153217,Thank you Completely agree We pay our tax in the UK the MHRA have approve the Pfizer vaccine for,1051543739376779264,0,"London, England",Weakly_Positive,
43,2022-01-09 12:39:35,1480157302518919168,Life threaten anaphylactic shock Female 3 11 Pfizer 22 12 21,1461413719972450304,1,"Wet Market, Wuhan, China.",Neutral,
