,DateTime,Tweet_Id,Tweet,User_Id,Retweet,Location,Label
0,2022-01-05 06:00:53,1478607416489132033,Video,1364465672047091716,0,Lomas de Bellavista,Neutral
1,2022-01-05 05:55:21,1478606020616146951,Overrated and do this,3259468670,0,So. Central Mexico,Neutral
2,2022-01-05 05:40:06,1478602184442920961,Please don t do the same like AB You re good,170759111,0,Toluca,Weakly_Positive
3,2022-01-05 05:36:03,1478601163889123328,Fiebre,1447629069479251968,0,México,Neutral
4,2022-01-05 05:29:50,1478599600156164096,Toto Africa Official HD Video via,996043194830868480,0,,Neutral
5,2022-01-05 05:12:16,1478595181448503296,Chin,700409337508974593,0,,Neutral
6,2022-01-05 04:52:23,1478590177530589188,Lennon be overrate anyway,268556534,0,So. Central Mexico,Neutral
7,2022-01-05 04:48:54,1478589297871794176,Milk,1259694073616752640,0,,Neutral
8,2022-01-05 04:48:24,1478589174601203714,Ovidio Bitch please,962143729023938560,0,Toluca,Neutral
9,2022-01-05 04:25:04,1478583299744407554,Of course,333649288,0,Toluca,Neutral
10,2022-01-05 04:24:51,1478583247013560325,Tevesexcelent,1193162954046230529,0,"Chiconcuac, México",Neutral
11,2022-01-05 04:15:35,1478580913076412420,Congrats Dale,1144710312140201985,0,"Toluca, Mexico",Neutral
12,2022-01-05 04:14:47,1478580712643219456,CHTPM,166669818,0,Ciudad de México,Neutral
13,2022-01-05 03:39:17,1478571781271269378,Yupi,280707488,0,Mexico,Neutral
14,2022-01-05 03:36:52,1478571171402682369,How about also change color to metalic red and yellow Redskins,36375662,0,,Neutral
15,2022-01-05 03:34:18,1478570526029357057,They re pretty cool,589676113,0,MMMX,Weakly_Positive
16,2022-01-05 03:31:35,1478569841032323075,Yeees he will be glad of be with you,1176577657779163138,0,México,Highly_Positive
17,2022-01-05 03:19:43,1478566855333797890,Puerto Escondido on your break from CryptoChilango for surf,799350488428847105,0,"ÜT: 19.41615,-99.22967",Neutral
18,2022-01-05 03:17:39,1478566334988537860,Suele suceder,863630309581082624,0,"Toluca, México",Neutral
19,2022-01-05 03:02:03,1478562411233923073,I want it,1432471318088269824,0,México,Neutral
20,2022-01-05 02:51:34,1478559772286889984,y tylenol,26638966,0,,Neutral
21,2022-01-05 02:07:53,1478548777921388546,bro which would be your top 3 cryptos for 2022,122889863,0,México,Highly_Positive
22,2022-01-05 01:37:36,1478541155939889153,Boromicron,1618157348,0,,Neutral
23,2022-01-05 01:30:17,1478539316615913479,dont uuuups,3064729906,0,somewhere eating an elote,Neutral
24,2022-01-05 01:28:04,1478538756764409864,veronicahealthcoach10 com,975260683918036992,0,Huixquilucan & Santa Fé ,Neutral
25,2022-01-05 01:14:21,1478535306253152256,Amen,1660424155,0,,Neutral
26,2022-01-05 01:13:46,1478535159687360512,Next thing you know she s go to be break her neck,21274670,0,"Redwood City, CA",Neutral
27,2022-01-05 00:49:29,1478529047131004931,Try mix some flavor It work for me,1300420437281845249,0,,Neutral
28,2022-01-05 00:31:38,1478524554939142149,starfield 5,2712369361,0,,Neutral
29,2022-01-05 00:19:43,1478521556875763712,Vientos Becks,3254062802,0,"Naucalpan de Juárez, México",Neutral
30,2022-01-05 00:05:11,1478517899941842946,Dude,1333625218070433799,0,,Neutral
31,2022-01-04 23:52:46,1478514775650877442,It s so precious,1312140019512082432,0,"Naucalpan de Juárez, México",Highly_Positive
32,2022-01-04 23:25:34,1478507930240655361,Best beer of all AlwaysBrave,2654162179,0,So. Central Mexico,Highly_Positive
33,2022-01-04 23:10:29,1478504133053370371,Exactly ALL CORRECT,22018221,0,So. Central Mexico,Weakly_Positive
34,2022-01-04 22:46:42,1478498147848663047,long live Jeremy Corbyn,591361197,0,CDMX,Weakly_Positive
35,2022-01-04 22:41:54,1478496938932772870,I fell in love one more time,1295446397416804352,0,"Tlalnepantla de Baz, México",Highly_Positive
36,2022-01-04 22:41:25,1478496819172757505,if we make those light blink more in each movement that I give you when I be above you beautiful heart,1295446397416804352,0,"Tlalnepantla de Baz, México",Weakly_Positive
37,2022-01-04 22:38:00,1478495957310492678,Beach party,11242312,0,DF,Neutral
38,2022-01-04 22:36:12,1478495507840483333,Dondeeeee,384731062,0,Caminos de Michoacan,Neutral
39,2022-01-04 22:31:06,1478494224119181314,Not accord to Larry David,35379010,0,,Neutral
